date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
2021-12-08,Sonoma,County,496668.0,74.0,43635.0,1.0,419.0,3777.0,1193831,84.0,48401,25.0,43179.0,0.0,405.0,2114.0
2021-12-09,Sonoma,County,496668.0,62.0,43697.0,0.0,419.0,3796.0,1197627,84.0,48485,48.0,43227.0,2.0,407.0,3557.0
2021-12-10,Sonoma,County,496668.0,57.0,43754.0,0.0,419.0,2747.0,1200374,71.0,48556,0.0,43227.0,0.0,407.0,
2021-12-11,Sonoma,County,496668.0,34.0,43788.0,0.0,419.0,1153.0,1201527,59.0,48615,0.0,43227.0,0.0,407.0,
2021-12-12,Sonoma,County,496668.0,48.0,43836.0,0.0,419.0,1016.0,1202543,32.0,48647,197.0,43424.0,0.0,407.0,12563.0
2021-12-13,Sonoma,County,496668.0,93.0,43929.0,0.0,419.0,4179.0,1206722,96.0,48743,68.0,43492.0,0.0,407.0,2144.0
2021-12-14,Sonoma,County,496668.0,96.0,44025.0,0.0,419.0,4560.0,1211282,96.0,48839,46.0,43538.0,0.0,407.0,1551.0
2021-12-15,Sonoma,County,496668.0,83.0,44108.0,0.0,419.0,3598.0,1214880,96.0,48935,42.0,43580.0,0.0,407.0,2520.0
2021-12-16,Sonoma,County,496668.0,82.0,44190.0,0.0,419.0,3622.0,1218502,110.0,49045,78.0,43658.0,0.0,407.0,3069.0
2021-12-17,Sonoma,County,496668.0,99.0,44289.0,1.0,420.0,2695.0,1221197,105.0,49150,0.0,43658.0,0.0,407.0,
2021-12-18,Sonoma,County,496668.0,97.0,44386.0,0.0,420.0,1296.0,1222493,65.0,49215,0.0,43658.0,0.0,407.0,
2021-12-19,Sonoma,County,496668.0,110.0,44496.0,0.0,420.0,1278.0,1223771,63.0,49278,286.0,43944.0,1.0,408.0,11782.0
2021-12-20,Sonoma,County,496668.0,184.0,44680.0,0.0,420.0,3730.0,1227501,166.0,49444,38.0,43982.0,0.0,408.0,1634.0
2021-12-21,Sonoma,County,496668.0,190.0,44870.0,0.0,420.0,4142.0,1231643,199.0,49643,69.0,44051.0,0.0,408.0,1882.0
2021-12-22,Sonoma,County,496668.0,223.0,45093.0,0.0,420.0,3855.0,1235498,224.0,49867,150.0,44201.0,0.0,408.0,2885.0
2021-12-23,Sonoma,County,496668.0,275.0,45368.0,0.0,420.0,4452.0,1239950,337.0,50204,157.0,44358.0,0.0,408.0,3704.0
2021-12-24,Sonoma,County,496668.0,177.0,45545.0,0.0,420.0,1209.0,1241159,121.0,50325,0.0,44358.0,0.0,408.0,
2021-12-25,Sonoma,County,496668.0,166.0,45711.0,0.0,420.0,261.0,1241420,27.0,50352,0.0,44358.0,0.0,408.0,
2021-12-26,Sonoma,County,496668.0,385.0,46096.0,0.0,420.0,2485.0,1243905,410.0,50762,0.0,44358.0,0.0,408.0,
2021-12-27,Sonoma,County,496668.0,496.0,46592.0,1.0,421.0,5262.0,1249167,674.0,51436,632.0,44990.0,2.0,410.0,10353.0
2021-12-28,Sonoma,County,496668.0,576.0,47168.0,1.0,422.0,5369.0,1254536,803.0,52239,96.0,45086.0,0.0,410.0,1648.0
2021-12-29,Sonoma,County,496668.0,860.0,48028.0,0.0,422.0,5999.0,1260535,1003.0,53242,393.0,45479.0,0.0,410.0,3550.0
2021-12-30,Sonoma,County,496668.0,802.0,48830.0,0.0,422.0,6196.0,1266731,894.0,54136,561.0,46040.0,0.0,410.0,4577.0
2021-12-31,Sonoma,County,496668.0,336.0,49166.0,2.0,424.0,1940.0,1268671,292.0,54428,0.0,46040.0,0.0,410.0,
2022-01-01,Sonoma,County,496668.0,253.0,49419.0,1.0,425.0,687.0,1269358,127.0,54555,0.0,46040.0,0.0,410.0,
2022-01-02,Sonoma,County,496668.0,394.0,49813.0,2.0,427.0,2759.0,1272117,483.0,55038,0.0,46040.0,0.0,410.0,
2022-01-03,Sonoma,County,496668.0,1319.0,51132.0,1.0,428.0,9239.0,1281356,1681.0,56719,2351.0,48391.0,0.0,410.0,17212.0
2022-01-04,Sonoma,County,496668.0,1698.0,52830.0,3.0,431.0,9764.0,1291120,1940.0,58659,262.0,48653.0,0.0,410.0,2182.0
2022-01-05,Sonoma,County,496668.0,1707.0,54537.0,0.0,431.0,7489.0,1298609,1834.0,60493,467.0,49120.0,2.0,412.0,3609.0
2022-01-06,Sonoma,County,496668.0,1264.0,55801.0,0.0,431.0,7295.0,1305904,1436.0,61929,1010.0,50130.0,-1.0,411.0,5950.0
2022-01-07,Sonoma,County,496668.0,1392.0,57193.0,1.0,432.0,7689.0,1313593,1564.0,63493,0.0,50130.0,0.0,411.0,
2022-01-08,Sonoma,County,496668.0,602.0,57795.0,1.0,433.0,2678.0,1316271,668.0,64161,0.0,50130.0,0.0,411.0,
2022-01-09,Sonoma,County,496668.0,523.0,58318.0,3.0,436.0,2306.0,1318577,565.0,64726,3413.0,53543.0,1.0,412.0,18808.0
2022-01-10,Sonoma,County,496668.0,1675.0,59993.0,1.0,437.0,9972.0,1328549,2012.0,66738,935.0,54478.0,0.0,412.0,4934.0
2022-01-11,Sonoma,County,496668.0,1547.0,61540.0,1.0,438.0,9570.0,1338119,1908.0,68646,933.0,55411.0,4.0,416.0,5362.0
2022-01-12,Sonoma,County,496668.0,1517.0,63057.0,0.0,438.0,8641.0,1346760,1822.0,70468,983.0,56394.0,1.0,417.0,5675.0
2022-01-13,Sonoma,County,496668.0,1284.0,64341.0,1.0,439.0,7985.0,1354745,1677.0,72145,1787.0,58181.0,1.0,418.0,9592.0
2022-01-14,Sonoma,County,496668.0,1065.0,65406.0,3.0,442.0,5849.0,1360594,1352.0,73497,0.0,58181.0,0.0,418.0,
2022-01-15,Sonoma,County,496668.0,541.0,65947.0,0.0,442.0,2532.0,1363126,646.0,74143,0.0,58181.0,0.0,418.0,
2022-01-16,Sonoma,County,496668.0,586.0,66533.0,2.0,444.0,2494.0,1365620,708.0,74851,3661.0,61842.0,1.0,419.0,21514.0
2022-01-17,Sonoma,County,496668.0,1078.0,67611.0,0.0,444.0,5706.0,1371326,1301.0,76152,921.0,62763.0,0.0,419.0,5494.0
2022-01-18,Sonoma,County,496668.0,1503.0,69114.0,1.0,445.0,9963.0,1381289,1900.0,78052,951.0,63714.0,0.0,419.0,5711.0
2022-01-19,Sonoma,County,496668.0,1387.0,70501.0,4.0,449.0,7778.0,1389067,1614.0,79666,975.0,64689.0,1.0,420.0,4990.0
2022-01-20,Sonoma,County,496668.0,1099.0,71600.0,0.0,449.0,7192.0,1396259,1390.0,81056,1324.0,66013.0,2.0,422.0,7606.0
2022-01-21,Sonoma,County,496668.0,1026.0,72626.0,0.0,449.0,5769.0,1402028,1286.0,82342,0.0,66013.0,0.0,422.0,
2022-01-22,Sonoma,County,496668.0,525.0,73151.0,1.0,450.0,2359.0,1404387,641.0,82983,0.0,66013.0,0.0,422.0,
2022-01-23,Sonoma,County,496668.0,420.0,73571.0,1.0,451.0,2190.0,1406577,601.0,83584,3778.0,69791.0,1.0,423.0,23083.0
2022-01-24,Sonoma,County,496668.0,954.0,74525.0,0.0,451.0,7233.0,1413810,1181.0,84765,942.0,70733.0,0.0,423.0,5342.0
2022-01-25,Sonoma,County,496668.0,915.0,75440.0,2.0,453.0,7958.0,1421768,1114.0,85879,900.0,71633.0,0.0,423.0,4534.0
2022-01-26,Sonoma,County,496668.0,690.0,76130.0,2.0,455.0,5393.0,1427161,914.0,86793,876.0,72509.0,0.0,423.0,5080.0
2022-01-27,Sonoma,County,496668.0,560.0,76690.0,3.0,458.0,5586.0,1432747,825.0,87618,930.0,73439.0,4.0,427.0,7072.0
2022-01-28,Sonoma,County,496668.0,467.0,77157.0,1.0,459.0,3913.0,1436660,643.0,88261,0.0,73439.0,0.0,427.0,
2022-01-29,Sonoma,County,496668.0,206.0,77363.0,1.0,460.0,1455.0,1438115,282.0,88543,0.0,73439.0,0.0,427.0,
2022-01-30,Sonoma,County,496668.0,214.0,77577.0,1.0,461.0,1561.0,1439676,335.0,88878,2451.0,75890.0,4.0,431.0,19548.0
2022-01-31,Sonoma,County,496668.0,518.0,78095.0,2.0,463.0,6280.0,1445956,757.0,89635,309.0,76199.0,0.0,431.0,2929.0
2022-02-01,Sonoma,County,496668.0,454.0,78549.0,1.0,464.0,6104.0,1452060,590.0,90225,180.0,76379.0,0.0,431.0,2029.0
2022-02-02,Sonoma,County,496668.0,360.0,78909.0,1.0,465.0,4755.0,1456815,509.0,90734,302.0,76681.0,0.0,431.0,3201.0
2022-02-03,Sonoma,County,496668.0,313.0,79222.0,1.0,466.0,4924.0,1461739,417.0,91151,532.0,77213.0,0.0,431.0,6108.0
2022-02-04,Sonoma,County,496668.0,296.0,79518.0,1.0,467.0,3232.0,1464971,421.0,91572,0.0,77213.0,0.0,431.0,
2022-02-05,Sonoma,County,496668.0,159.0,79677.0,2.0,469.0,1194.0,1466165,207.0,91779,0.0,77213.0,0.0,431.0,
2022-02-06,Sonoma,County,496668.0,166.0,79843.0,0.0,469.0,1211.0,1467376,206.0,91985,674.0,77887.0,0.0,431.0,14935.0
2022-02-07,Sonoma,County,496668.0,335.0,80178.0,1.0,470.0,5631.0,1473007,455.0,92440,409.0,78296.0,0.0,431.0,2302.0
2022-02-08,Sonoma,County,496668.0,257.0,80435.0,2.0,472.0,5386.0,1478393,347.0,92787,502.0,78798.0,0.0,431.0,2661.0
2022-02-09,Sonoma,County,496668.0,214.0,80649.0,3.0,475.0,3914.0,1482307,328.0,93115,367.0,79165.0,0.0,431.0,4045.0
2022-02-10,Sonoma,County,496668.0,174.0,80823.0,1.0,476.0,3921.0,1486228,238.0,93353,368.0,79533.0,0.0,431.0,4536.0
2022-02-11,Sonoma,County,496668.0,136.0,80959.0,2.0,478.0,2375.0,1488603,215.0,93568,0.0,79533.0,0.0,431.0,
2022-02-12,Sonoma,County,496668.0,87.0,81046.0,0.0,478.0,986.0,1489589,106.0,93674,0.0,79533.0,0.0,431.0,
2022-02-13,Sonoma,County,496668.0,104.0,81150.0,0.0,478.0,893.0,1490482,120.0,93794,639.0,80172.0,0.0,431.0,10762.0
2022-02-14,Sonoma,County,496668.0,166.0,81316.0,0.0,478.0,3695.0,1494177,228.0,94022,164.0,80336.0,0.0,431.0,2710.0
2022-02-15,Sonoma,County,496668.0,141.0,81457.0,0.0,478.0,4995.0,1499172,224.0,94246,97.0,80433.0,0.0,431.0,1565.0
2022-02-16,Sonoma,County,496668.0,121.0,81578.0,0.0,478.0,3887.0,1503059,193.0,94439,209.0,80642.0,0.0,431.0,2185.0
2022-02-17,Sonoma,County,496668.0,128.0,81706.0,0.0,478.0,2905.0,1505964,178.0,94617,201.0,80843.0,0.0,431.0,3211.0
2022-02-18,Sonoma,County,496668.0,66.0,81772.0,1.0,479.0,1804.0,1507768,115.0,94732,0.0,80843.0,0.0,431.0,
2022-02-19,Sonoma,County,496668.0,56.0,81828.0,1.0,480.0,767.0,1508535,69.0,94801,0.0,80843.0,0.0,431.0,
2022-02-20,Sonoma,County,496668.0,42.0,81870.0,0.0,480.0,816.0,1509351,66.0,94867,0.0,80843.0,0.0,431.0,
2022-02-21,Sonoma,County,496668.0,75.0,81945.0,0.0,480.0,1637.0,1510988,88.0,94955,518.0,81361.0,0.0,431.0,12600.0
2022-02-22,Sonoma,County,496668.0,114.0,82059.0,0.0,480.0,4648.0,1515636,176.0,95131,51.0,81412.0,0.0,431.0,1346.0
2022-02-23,Sonoma,County,496668.0,66.0,82125.0,0.0,480.0,2684.0,1518320,105.0,95236,182.0,81594.0,1.0,432.0,1623.0
2022-02-24,Sonoma,County,496668.0,54.0,82179.0,1.0,481.0,2635.0,1520955,72.0,95308,108.0,81702.0,0.0,432.0,2991.0
2022-02-25,Sonoma,County,496668.0,54.0,82233.0,0.0,481.0,1857.0,1522812,80.0,95388,0.0,81702.0,0.0,432.0,
2022-02-26,Sonoma,County,496668.0,51.0,82284.0,1.0,482.0,760.0,1523572,57.0,95445,0.0,81702.0,0.0,432.0,
2022-02-27,Sonoma,County,496668.0,34.0,82318.0,0.0,482.0,759.0,1524331,37.0,95482,339.0,82041.0,44.0,476.0,9386.0
2022-02-28,Sonoma,County,496668.0,82.0,82400.0,1.0,483.0,3598.0,1527929,111.0,95593,17.0,82058.0,1.0,477.0,995.0
2022-03-01,Sonoma,County,496668.0,68.0,82468.0,1.0,484.0,3598.0,1531527,81.0,95674,45.0,82103.0,0.0,477.0,1142.0
2022-03-02,Sonoma,County,496668.0,70.0,82538.0,2.0,486.0,2634.0,1534161,86.0,95760,105.0,82208.0,-4.0,473.0,2013.0
2022-03-03,Sonoma,County,496668.0,46.0,82584.0,0.0,486.0,2392.0,1536553,64.0,95824,105.0,82313.0,0.0,473.0,3033.0
2022-03-04,Sonoma,County,496668.0,48.0,82632.0,0.0,486.0,1815.0,1538368,70.0,95894,0.0,82313.0,0.0,473.0,
2022-03-05,Sonoma,County,496668.0,31.0,82663.0,0.0,486.0,717.0,1539085,35.0,95929,0.0,82313.0,0.0,473.0,
2022-03-06,Sonoma,County,496668.0,22.0,82685.0,0.0,486.0,603.0,1539688,32.0,95961,145.0,82458.0,0.0,473.0,
2022-03-07,Sonoma,County,496668.0,35.0,82720.0,0.0,486.0,3153.0,1542841,67.0,96028,72.0,82530.0,0.0,473.0,9371.0
2022-03-08,Sonoma,County,496668.0,43.0,82763.0,0.0,486.0,3549.0,1546390,55.0,96083,41.0,82571.0,0.0,473.0,1012.0
2022-03-09,Sonoma,County,496668.0,48.0,82811.0,0.0,486.0,2430.0,1548820,57.0,96140,3.0,82574.0,0.0,473.0,1830.0
2022-03-10,Sonoma,County,496668.0,33.0,82844.0,0.0,486.0,2144.0,1550964,44.0,96184,48.0,82622.0,0.0,473.0,3077.0
2022-03-11,Sonoma,County,496668.0,27.0,82871.0,0.0,486.0,1391.0,1552355,33.0,96217,0.0,82622.0,0.0,473.0,
2022-03-12,Sonoma,County,496668.0,25.0,82896.0,0.0,486.0,699.0,1553054,36.0,96253,0.0,82622.0,0.0,473.0,
2022-03-13,Sonoma,County,496668.0,17.0,82913.0,0.0,486.0,459.0,1553513,19.0,96272,89.0,82711.0,0.0,473.0,7298.0
2022-03-14,Sonoma,County,496668.0,35.0,82948.0,1.0,487.0,2719.0,1556232,54.0,96326,20.0,82731.0,0.0,473.0,892.0
2022-03-15,Sonoma,County,496668.0,36.0,82984.0,1.0,488.0,3181.0,1559413,41.0,96367,6.0,82737.0,-1.0,472.0,634.0
2022-03-16,Sonoma,County,496668.0,40.0,83024.0,0.0,488.0,2738.0,1562151,59.0,96426,54.0,82791.0,0.0,472.0,1448.0
2022-03-17,Sonoma,County,496668.0,43.0,83067.0,1.0,489.0,1933.0,1564084,60.0,96486,47.0,82838.0,0.0,472.0,2772.0
2022-03-18,Sonoma,County,496668.0,28.0,83095.0,0.0,489.0,1627.0,1565711,46.0,96532,0.0,82838.0,0.0,472.0,
2022-03-19,Sonoma,County,496668.0,21.0,83116.0,0.0,489.0,682.0,1566393,21.0,96553,0.0,82838.0,0.0,472.0,
2022-03-20,Sonoma,County,496668.0,17.0,83133.0,0.0,489.0,460.0,1566853,16.0,96569,127.0,82965.0,9.0,481.0,7590.0
2022-03-21,Sonoma,County,496668.0,43.0,83176.0,0.0,489.0,1752.0,1568605,50.0,96619,14.0,82979.0,1.0,482.0,681.0
2022-03-22,Sonoma,County,496668.0,39.0,83215.0,0.0,489.0,1623.0,1570228,45.0,96664,63.0,83042.0,0.0,482.0,927.0
2022-03-23,Sonoma,County,496668.0,29.0,83244.0,0.0,489.0,1259.0,1571487,40.0,96704,32.0,83074.0,0.0,482.0,1541.0
2022-03-24,Sonoma,County,496668.0,33.0,83277.0,0.0,489.0,1331.0,1572818,35.0,96739,39.0,83113.0,3.0,485.0,1665.0
2022-03-25,Sonoma,County,496668.0,35.0,83312.0,0.0,489.0,1126.0,1573944,44.0,96783,0.0,83113.0,0.0,485.0,
2022-03-26,Sonoma,County,496668.0,37.0,83349.0,0.0,489.0,665.0,1574609,32.0,96815,0.0,83113.0,0.0,485.0,
2022-03-27,Sonoma,County,496668.0,30.0,83379.0,0.0,489.0,485.0,1575094,25.0,96840,-25.0,83088.0,0.0,485.0,3670.0
2022-03-28,Sonoma,County,496668.0,53.0,83432.0,0.0,489.0,2059.0,1577153,66.0,96906,17.0,83105.0,0.0,485.0,574.0
2022-03-29,Sonoma,County,496668.0,46.0,83478.0,1.0,490.0,2423.0,1579576,64.0,96970,25.0,83130.0,0.0,485.0,796.0
2022-03-30,Sonoma,County,496668.0,33.0,83511.0,0.0,490.0,1940.0,1581516,39.0,97009,33.0,83163.0,0.0,485.0,1698.0
2022-03-31,Sonoma,County,496668.0,37.0,83548.0,0.0,490.0,1528.0,1583044,48.0,97057,72.0,83235.0,0.0,485.0,1937.0
2022-04-01,Sonoma,County,496668.0,43.0,83591.0,0.0,490.0,1568.0,1584612,51.0,97108,0.0,83235.0,0.0,485.0,
2022-04-02,Sonoma,County,496668.0,44.0,83635.0,0.0,490.0,642.0,1585254,37.0,97145,0.0,83235.0,0.0,485.0,
2022-04-03,Sonoma,County,496668.0,48.0,83683.0,0.0,490.0,474.0,1585728,32.0,97177,0.0,83235.0,0.0,485.0,
2022-04-04,Sonoma,County,496668.0,78.0,83761.0,0.0,490.0,2076.0,1587804,96.0,97273,126.0,83361.0,0.0,485.0,6269.0
2022-04-05,Sonoma,County,496668.0,54.0,83815.0,0.0,490.0,2559.0,1590363,66.0,97339,0.0,83361.0,0.0,485.0,
2022-04-06,Sonoma,County,496668.0,64.0,83879.0,0.0,490.0,1644.0,1592007,65.0,97404,0.0,83361.0,0.0,485.0,
2022-04-07,Sonoma,County,496668.0,64.0,83943.0,0.0,490.0,1875.0,1593882,79.0,97483,239.0,83600.0,0.0,485.0,4670.0
2022-04-08,Sonoma,County,496668.0,43.0,83986.0,0.0,490.0,1283.0,1595165,62.0,97545,0.0,83600.0,0.0,485.0,
2022-04-09,Sonoma,County,496668.0,51.0,84037.0,1.0,491.0,659.0,1595824,45.0,97590,0.0,83600.0,0.0,485.0,
2022-04-10,Sonoma,County,496668.0,39.0,84076.0,0.0,491.0,543.0,1596367,40.0,97630,0.0,83600.0,0.0,485.0,
2022-04-11,Sonoma,County,496668.0,101.0,84177.0,0.0,491.0,2116.0,1598483,108.0,97738,0.0,83600.0,0.0,485.0,
2022-04-12,Sonoma,County,496668.0,68.0,84245.0,0.0,491.0,2907.0,1601390,89.0,97827,433.0,84033.0,0.0,485.0,
2022-04-13,Sonoma,County,496668.0,59.0,84304.0,0.0,491.0,1880.0,1603270,66.0,97893,0.0,84033.0,0.0,485.0,6447.0
2022-04-14,Sonoma,County,496668.0,70.0,84374.0,0.0,491.0,1699.0,1604969,86.0,97979,139.0,84172.0,0.0,485.0,4095.0
2022-04-15,Sonoma,County,496668.0,91.0,84465.0,0.0,491.0,1646.0,1606615,104.0,98083,0.0,84172.0,0.0,485.0,
2022-04-16,Sonoma,County,496668.0,53.0,84518.0,1.0,492.0,617.0,1607232,43.0,98126,0.0,84172.0,0.0,485.0,
2022-04-17,Sonoma,County,496668.0,49.0,84567.0,0.0,492.0,279.0,1607511,12.0,98138,0.0,84172.0,0.0,485.0,
2022-04-18,Sonoma,County,496668.0,112.0,84679.0,0.0,492.0,2155.0,1609666,151.0,98289,257.0,84429.0,0.0,485.0,6060.0
2022-04-19,Sonoma,County,496668.0,100.0,84779.0,0.0,492.0,3040.0,1612706,111.0,98400,0.0,84429.0,0.0,485.0,
2022-04-20,Sonoma,County,496668.0,102.0,84881.0,0.0,492.0,1881.0,1614587,106.0,98506,0.0,84429.0,0.0,485.0,
2022-04-21,Sonoma,County,496668.0,88.0,84969.0,0.0,492.0,1781.0,1616368,101.0,98607,152.0,84581.0,1.0,486.0,5386.0
2022-04-22,Sonoma,County,496668.0,114.0,85083.0,0.0,492.0,1762.0,1618130,140.0,98747,0.0,84581.0,0.0,486.0,
2022-04-23,Sonoma,County,496668.0,64.0,85147.0,0.0,492.0,673.0,1618803,63.0,98810,0.0,84581.0,0.0,486.0,
2022-04-24,Sonoma,County,496668.0,68.0,85215.0,0.0,492.0,567.0,1619370,78.0,98888,0.0,84581.0,0.0,486.0,
2022-04-25,Sonoma,County,496668.0,136.0,85351.0,0.0,492.0,2359.0,1621729,155.0,99043,402.0,84983.0,1.0,487.0,7026.0
2022-04-26,Sonoma,County,496668.0,123.0,85474.0,0.0,492.0,2943.0,1624672,147.0,99190,0.0,84983.0,0.0,487.0,
2022-04-27,Sonoma,County,496668.0,106.0,85580.0,0.0,492.0,2152.0,1626824,136.0,99326,0.0,84983.0,0.0,487.0,
2022-04-28,Sonoma,County,496668.0,109.0,85689.0,0.0,492.0,1972.0,1628796,108.0,99434,307.0,85290.0,1.0,488.0,4544.0
2022-04-29,Sonoma,County,496668.0,115.0,85804.0,0.0,492.0,1471.0,1630267,129.0,99563,0.0,85290.0,0.0,488.0,
2022-04-30,Sonoma,County,496668.0,108.0,85912.0,0.0,492.0,938.0,1631205,108.0,99671,0.0,85290.0,0.0,488.0,
2022-05-01,Sonoma,County,496668.0,117.0,86029.0,1.0,493.0,613.0,1631818,90.0,99761,0.0,85290.0,0.0,488.0,
2022-05-02,Sonoma,County,496668.0,220.0,86249.0,0.0,493.0,2707.0,1634525,208.0,99969,404.0,85694.0,0.0,488.0,7735.0
2022-05-03,Sonoma,County,496668.0,183.0,86432.0,0.0,493.0,3311.0,1637836,202.0,100171,0.0,85694.0,0.0,488.0,
2022-05-04,Sonoma,County,496668.0,181.0,86613.0,0.0,493.0,2134.0,1639970,205.0,100376,0.0,85694.0,0.0,488.0,
2022-05-05,Sonoma,County,496668.0,176.0,86789.0,0.0,493.0,2199.0,1642169,187.0,100563,456.0,86150.0,0.0,488.0,5681.0
2022-05-06,Sonoma,County,496668.0,173.0,86962.0,0.0,493.0,2015.0,1644184,205.0,100768,0.0,86150.0,0.0,488.0,
2022-05-07,Sonoma,County,496668.0,122.0,87084.0,0.0,493.0,938.0,1645122,110.0,100878,0.0,86150.0,0.0,488.0,
2022-05-08,Sonoma,County,496668.0,125.0,87209.0,1.0,494.0,669.0,1645791,101.0,100979,0.0,86150.0,0.0,488.0,
2022-05-09,Sonoma,County,496668.0,219.0,87428.0,0.0,494.0,2700.0,1648491,269.0,101248,648.0,86798.0,0.0,488.0,8136.0
2022-05-10,Sonoma,County,496668.0,260.0,87688.0,0.0,494.0,3670.0,1652161,263.0,101511,0.0,86798.0,0.0,488.0,
2022-05-11,Sonoma,County,496668.0,240.0,87928.0,0.0,494.0,2548.0,1654709,261.0,101772,0.0,86798.0,0.0,488.0,
2022-05-12,Sonoma,County,496668.0,204.0,88132.0,0.0,494.0,2397.0,1657106,239.0,102011,272.0,87070.0,0.0,488.0,2856.0
2022-05-13,Sonoma,County,496668.0,217.0,88349.0,0.0,494.0,2225.0,1659331,238.0,102249,0.0,87070.0,0.0,488.0,
2022-05-14,Sonoma,County,496668.0,177.0,88526.0,0.0,494.0,1047.0,1660378,178.0,102427,0.0,87070.0,0.0,488.0,
2022-05-15,Sonoma,County,496668.0,144.0,88670.0,0.0,494.0,664.0,1661042,133.0,102560,0.0,87070.0,0.0,488.0,
2022-05-16,Sonoma,County,496668.0,325.0,88995.0,0.0,494.0,2991.0,1664033,390.0,102950,1125.0,88195.0,1.0,489.0,12451.0
2022-05-17,Sonoma,County,496668.0,300.0,89295.0,0.0,494.0,3681.0,1667714,349.0,103299,0.0,88195.0,0.0,489.0,
2022-05-18,Sonoma,County,496668.0,243.0,89538.0,1.0,495.0,2672.0,1670386,289.0,103588,0.0,88195.0,0.0,489.0,
2022-05-19,Sonoma,County,496668.0,199.0,89737.0,0.0,495.0,2682.0,1673068,257.0,103845,694.0,88889.0,0.0,489.0,5702.0
2022-05-20,Sonoma,County,496668.0,204.0,89941.0,0.0,495.0,2568.0,1675636,261.0,104106,0.0,88889.0,0.0,489.0,
2022-05-21,Sonoma,County,496668.0,127.0,90068.0,1.0,496.0,960.0,1676596,112.0,104218,0.0,88889.0,0.0,489.0,
2022-05-22,Sonoma,County,496668.0,126.0,90194.0,0.0,496.0,832.0,1677428,143.0,104361,0.0,88889.0,0.0,489.0,
2022-05-23,Sonoma,County,496668.0,287.0,90481.0,0.0,496.0,2934.0,1680362,318.0,104679,921.0,89810.0,1.0,490.0,9972.0
2022-05-24,Sonoma,County,496668.0,228.0,90709.0,0.0,496.0,3983.0,1684345,275.0,104954,0.0,89810.0,0.0,490.0,
2022-05-25,Sonoma,County,496668.0,208.0,90917.0,0.0,496.0,2574.0,1686919,262.0,105216,0.0,89810.0,0.0,490.0,
2022-05-26,Sonoma,County,496668.0,193.0,91110.0,0.0,496.0,2191.0,1689110,217.0,105433,554.0,90364.0,0.0,490.0,6501.0
2022-05-27,Sonoma,County,496668.0,191.0,91301.0,1.0,497.0,2218.0,1691328,234.0,105667,0.0,90364.0,0.0,490.0,
2022-05-28,Sonoma,County,496668.0,145.0,91446.0,0.0,497.0,974.0,1692302,159.0,105826,0.0,90364.0,0.0,490.0,
2022-05-29,Sonoma,County,496668.0,141.0,91587.0,1.0,498.0,737.0,1693039,150.0,105976,0.0,90364.0,0.0,490.0,
2022-05-30,Sonoma,County,496668.0,92.0,91679.0,0.0,498.0,560.0,1693599,48.0,106024,810.0,91174.0,1.0,491.0,9503.0
2022-05-31,Sonoma,County,496668.0,287.0,91966.0,0.0,498.0,3421.0,1697020,378.0,106402,0.0,91174.0,0.0,491.0,-121.0
2022-06-01,Sonoma,County,496668.0,289.0,92255.0,0.0,498.0,2161.0,1699181,306.0,106708,0.0,91174.0,0.0,491.0,
2022-06-02,Sonoma,County,496668.0,253.0,92508.0,1.0,499.0,2243.0,1701424,296.0,107004,344.0,91518.0,0.0,491.0,3695.0
2022-06-03,Sonoma,County,496668.0,226.0,92734.0,0.0,499.0,2006.0,1703430,264.0,107268,0.0,91518.0,0.0,491.0,
2022-06-04,Sonoma,County,496668.0,145.0,92879.0,0.0,499.0,991.0,1704421,163.0,107431,0.0,91518.0,0.0,491.0,
2022-06-05,Sonoma,County,496668.0,153.0,93032.0,0.0,499.0,706.0,1705127,127.0,107558,0.0,91518.0,0.0,491.0,
2022-06-06,Sonoma,County,496668.0,279.0,93311.0,0.0,499.0,2456.0,1707583,329.0,107887,1126.0,92644.0,0.0,491.0,8623.0
2022-06-07,Sonoma,County,496668.0,241.0,93552.0,0.0,499.0,2216.0,1709799,263.0,108150,0.0,92644.0,0.0,491.0,
2022-06-08,Sonoma,County,496668.0,230.0,93782.0,1.0,500.0,2264.0,1712063,303.0,108453,0.0,92644.0,0.0,491.0,
2022-06-09,Sonoma,County,496668.0,185.0,93967.0,0.0,500.0,1853.0,1713916,250.0,108703,574.0,93218.0,1.0,492.0,4470.0
2022-06-10,Sonoma,County,496668.0,157.0,94124.0,0.0,500.0,1587.0,1715503,195.0,108898,0.0,93218.0,0.0,492.0,
2022-06-11,Sonoma,County,496668.0,161.0,94285.0,0.0,500.0,984.0,1716487,138.0,109036,0.0,93218.0,0.0,492.0,
2022-06-12,Sonoma,County,496668.0,107.0,94392.0,0.0,500.0,611.0,1717098,113.0,109149,0.0,93218.0,0.0,492.0,
2022-06-13,Sonoma,County,496668.0,256.0,94648.0,1.0,501.0,2128.0,1719226,303.0,109452,823.0,94041.0,0.0,492.0,6855.0
2022-06-14,Sonoma,County,496668.0,256.0,94904.0,0.0,501.0,2216.0,1721442,308.0,109760,0.0,94041.0,0.0,492.0,
2022-06-15,Sonoma,County,496668.0,216.0,95120.0,0.0,501.0,1869.0,1723311,234.0,109994,0.0,94041.0,0.0,492.0,
